Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH2
-7.1424e-03,0.00686718
-7.1392e-03,0.00663281
-7.1360e-03,0.00759375
-7.1328e-03,0.00617187
-7.1296e-03,0.00697656
-7.1264e-03,0.00590625
-7.1232e-03,0.0069375
-7.1200e-03,0.0049375
-7.1168e-03,0.00582812
-7.1136e-03,0.00520312
-7.1104e-03,0.00554687
-7.1072e-03,0.00632812
-7.1040e-03,0.00588281
-7.1008e-03,0.00622656
-7.0976e-03,0.0059375
-7.0944e-03,0.00664843
-7.0912e-03,0.00622656
-7.0880e-03,0.00748437
-7.0848e-03,0.00560156
-7.0816e-03,0.00617187
-7.0784e-03,0.00521875
-7.0752e-03,0.00563281
-7.0720e-03,0.0050625
-7.0688e-03,0.00542187
-7.0656e-03,0.0055
-7.0624e-03,0.00544531
-7.0592e-03,0.00684375
-7.0560e-03,0.00484375
-7.0528e-03,0.00671875
-7.0496e-03,0.00657031
-7.0464e-03,0.00760156
-7.0432e-03,0.0071875
-7.0400e-03,0.00754687
-7.0368e-03,0.00596875
-7.0336e-03,0.00750781
-7.0304e-03,0.00739062
-7.0272e-03,0.00578125
-7.0240e-03,0.00601562
-7.0208e-03,0.00617968
-7.0176e-03,0.00635937
-7.0144e-03,0.00560156
-7.0112e-03,0.00726562
-7.0080e-03,0.00550781
-7.0048e-03,0.00586718
-7.0016e-03,0.0059375
-6.9984e-03,0.0059375
-6.9952e-03,0.0050625
-6.9920e-03,0.00653906
-6.9888e-03,0.00539062
-6.9856e-03,0.00554687
-6.9824e-03,0.00561718
-6.9792e-03,0.00521875
-6.9760e-03,0.0049375
-6.9728e-03,0.00549218
-6.9696e-03,0.00671875
-6.9664e-03,0.0059375
-6.9632e-03,0.00664062
-6.9600e-03,0.00626562
-6.9568e-03,0.00685156
-6.9536e-03,0.00610937
-6.9504e-03,0.00646093
-6.9472e-03,0.0051875
-6.9440e-03,0.00690625
-6.9408e-03,0.00646875
-6.9376e-03,0.00622656
-6.9344e-03,0.00575781
-6.9312e-03,0.00682812
-6.9280e-03,0.00664062
-6.9248e-03,0.00477343
-6.9216e-03,0.00592968
-6.9184e-03,0.00550781
-6.9152e-03,0.00678125
-6.9120e-03,0.00584375
-6.9088e-03,0.00711718
-6.9056e-03,0.00567187
-6.9024e-03,0.00653125
-6.8992e-03,0.00555468
-6.8960e-03,0.00603125
-6.8928e-03,0.00570312
-6.8896e-03,0.00639843
-6.8864e-03,0.00672656
-6.8832e-03,0.00550781
-6.8800e-03,0.00728125
-6.8768e-03,0.00574218
-6.8736e-03,0.00616406
-6.8704e-03,0.0063125
-6.8672e-03,0.00667187
-6.8640e-03,0.00597656
-6.8608e-03,0.006875
-6.8576e-03,0.00674218
-6.8544e-03,0.00585937
-6.8512e-03,0.00630468
-6.8480e-03,0.00621875
-6.8448e-03,0.00650781
-6.8416e-03,0.005375
-6.8384e-03,0.00617187
-6.8352e-03,0.00478906
-6.8320e-03,0.00507812
-6.8288e-03,0.00473437
-6.8256e-03,0.00522656
-6.8224e-03,0.00517187
-6.8192e-03,0.00489843
-6.8160e-03,0.00600781
-6.8128e-03,0.00549218
-6.8096e-03,0.00599218
-6.8064e-03,0.00575781
-6.8032e-03,0.00703125
-6.8000e-03,0.00554687
-6.7968e-03,0.00729687
-6.7936e-03,0.00530468
-6.7904e-03,0.0055625
-6.7872e-03,0.00482031
-6.7840e-03,0.00522656
-6.7808e-03,0.00563281
-6.7776e-03,0.00594531
-6.7744e-03,0.00497656
-6.7712e-03,0.00645312
-6.7680e-03,0.00511718
-6.7648e-03,0.00635156
-6.7616e-03,0.00553906
-6.7584e-03,0.00657812
-6.7552e-03,0.00589843
-6.7520e-03,0.00617968
-6.7488e-03,0.00575781
-6.7456e-03,0.00620312
-6.7424e-03,0.00650781
-6.7392e-03,0.00514062
-6.7360e-03,0.00641406
-6.7328e-03,0.00557812
-6.7296e-03,0.00571875
-6.7264e-03,0.00514843
-6.7232e-03,0.00634375
-6.7200e-03,0.0059375
-6.7168e-03,0.00525781
-6.7136e-03,0.00617968
-6.7104e-03,0.00649218
-6.7072e-03,0.007375
-6.7040e-03,0.00589843
-6.7008e-03,0.00732812
-6.6976e-03,0.00609375
-6.6944e-03,0.00672656
-6.6912e-03,0.00582031
-6.6880e-03,0.00655468
-6.6848e-03,0.00638281
-6.6816e-03,0.00614843
-6.6784e-03,0.00589843
-6.6752e-03,0.00509375
-6.6720e-03,0.00635156
-6.6688e-03,0.00552343
-6.6656e-03,0.00659375
-6.6624e-03,0.005375
-6.6592e-03,0.00696875
-6.6560e-03,0.00578125
-6.6528e-03,0.00675
-6.6496e-03,0.00590625
-6.6464e-03,0.00560937
-6.6432e-03,0.00450781
-6.6400e-03,0.00558593
-6.6368e-03,0.00557031
-6.6336e-03,0.00632812
-6.6304e-03,0.00552343
-6.6272e-03,0.00688281
-6.6240e-03,0.00524218
-6.6208e-03,0.00621875
-6.6176e-03,0.00609375
-6.6144e-03,0.00625781
-6.6112e-03,0.00610156
-6.6080e-03,0.00611718
-6.6048e-03,0.00697656
-6.6016e-03,0.00550781
-6.5984e-03,0.00605468
-6.5952e-03,0.005
-6.5920e-03,0.00622656
-6.5888e-03,0.00557812
-6.5856e-03,0.00502343
-6.5824e-03,0.00540625
-6.5792e-03,0.00616406
-6.5760e-03,0.00639843
-6.5728e-03,0.0055625
-6.5696e-03,0.00733593
-6.5664e-03,0.00659375
-6.5632e-03,0.00733593
-6.5600e-03,0.006375
-6.5568e-03,0.00596875
-6.5536e-03,0.00610156
-6.5504e-03,0.00690625
-6.5472e-03,0.00682812
-6.5440e-03,0.00575781
-6.5408e-03,0.00660156
-6.5376e-03,0.00577343
-6.5344e-03,0.00711718
-6.5312e-03,0.00571093
-6.5280e-03,0.00632812
-6.5248e-03,0.00598437
-6.5216e-03,0.00614843
-6.5184e-03,0.00503906
-6.5152e-03,0.00588281
-6.5120e-03,0.00511718
-6.5088e-03,0.00652343
-6.5056e-03,0.00547656
-6.5024e-03,0.00677343
-6.4992e-03,0.00488281
-6.4960e-03,0.00541406
-6.4928e-03,0.00511718
-6.4896e-03,0.00676562
-6.4864e-03,0.00521875
-6.4832e-03,0.00624218
-6.4800e-03,0.00627343
-6.4768e-03,0.00570312
-6.4736e-03,0.00490625
-6.4704e-03,0.0066875
-6.4672e-03,0.00689843
-6.4640e-03,0.00500781
-6.4608e-03,0.00607812
-6.4576e-03,0.00529687
-6.4544e-03,0.00553906
-6.4512e-03,0.00538281
-6.4480e-03,0.00686718
-6.4448e-03,0.00605468
-6.4416e-03,0.00710156
-6.4384e-03,0.00654687
-6.4352e-03,0.00560156
-6.4320e-03,0.00619531
-6.4288e-03,0.0055625
-6.4256e-03,0.00605468
-6.4224e-03,0.00563281
-6.4192e-03,0.00672656
-6.4160e-03,0.00545312
-6.4128e-03,0.00684375
-6.4096e-03,0.00680468
-6.4064e-03,0.00582812
-6.4032e-03,0.00502343
-6.4000e-03,0.0053125
-6.3968e-03,0.00639843
-6.3936e-03,0.00517968
-6.3904e-03,0.0060625
-6.3872e-03,0.00536718
-6.3840e-03,0.0053125
-6.3808e-03,0.004625
-6.3776e-03,0.00636718
-6.3744e-03,0.004625
-6.3712e-03,0.00632812
-6.3680e-03,0.00555468
-6.3648e-03,0.00545312
-6.3616e-03,0.00549218
-6.3584e-03,0.0064375
-6.3552e-03,0.0068125
-6.3520e-03,0.0058125
-6.3488e-03,0.006125
-6.3456e-03,0.00657812
-6.3424e-03,0.0061875
-6.3392e-03,0.00649218
-6.3360e-03,0.00732031
-6.3328e-03,0.00550781
-6.3296e-03,0.0065625
-6.3264e-03,0.00584375
-6.3232e-03,0.0068125
-6.3200e-03,0.00539843
-6.3168e-03,0.00654687
-6.3136e-03,0.0055625
-6.3104e-03,0.00626562
-6.3072e-03,0.00489843
-6.3040e-03,0.00566406
-6.3008e-03,0.00555468
-6.2976e-03,0.00633593
-6.2944e-03,0.00500781
-6.2912e-03,0.00610937
-6.2880e-03,0.0065625
-6.2848e-03,0.00541406
-6.2816e-03,0.00716406
-6.2784e-03,0.005125
-6.2752e-03,0.00609375
-6.2720e-03,0.00528125
-6.2688e-03,0.00535156
-6.2656e-03,0.00553906
-6.2624e-03,0.0066875
-6.2592e-03,0.00711718
-6.2560e-03,0.00529687
-6.2528e-03,0.00579687
-6.2496e-03,0.00649218
-6.2464e-03,0.00757031
-6.2432e-03,0.00689843
-6.2400e-03,0.00707812
-6.2368e-03,0.00617187
-6.2336e-03,0.00685937
-6.2304e-03,0.00582812
-6.2272e-03,0.00689843
-6.2240e-03,0.00486718
-6.2208e-03,0.00596093
-6.2176e-03,0.00520312
-6.2144e-03,0.00564843
-6.2112e-03,0.00570312
-6.2080e-03,0.00639843
-6.2048e-03,0.00561718
-6.2016e-03,0.00549218
-6.1984e-03,0.00557812
-6.1952e-03,0.00685156
-6.1920e-03,0.00671875
-6.1888e-03,0.00559375
-6.1856e-03,0.00659375
-6.1824e-03,0.0066875
-6.1792e-03,0.00736718
-6.1760e-03,0.0064375
-6.1728e-03,0.00782812
-6.1696e-03,0.00707812
-6.1664e-03,0.00652343
-6.1632e-03,0.00665625
-6.1600e-03,0.00625
-6.1568e-03,0.00635937
-6.1536e-03,0.00604687
-6.1504e-03,0.00653125
-6.1472e-03,0.00588281
-6.1440e-03,0.00603906
-6.1408e-03,0.0049375
-6.1376e-03,0.00619531
-6.1344e-03,0.0053125
-6.1312e-03,0.00483593
-6.1280e-03,0.00428906
-6.1248e-03,0.00477343
-6.1216e-03,0.00490625
-6.1184e-03,0.00557812
-6.1152e-03,0.00547656
-6.1120e-03,0.00575781
-6.1088e-03,0.00575
