Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH2
-6.5024e-02,0.00443437
-6.5016e-02,0.0044375
-6.5008e-02,0.00374687
-6.5000e-02,0.00412812
-6.4992e-02,0.0038875
-6.4984e-02,0.00395
-6.4976e-02,0.00487812
-6.4968e-02,0.0055625
-6.4960e-02,0.00525
-6.4952e-02,0.0052375
-6.4944e-02,0.00551875
-6.4936e-02,0.00497812
-6.4928e-02,0.00588125
-6.4920e-02,0.00522187
-6.4912e-02,0.00544062
-6.4904e-02,0.00518437
-6.4896e-02,0.00556875
-6.4888e-02,0.00510312
-6.4880e-02,0.0054875
-6.4872e-02,0.00463125
-6.4864e-02,0.00515937
-6.4856e-02,0.00535
-6.4848e-02,0.004275
-6.4840e-02,0.00489062
-6.4832e-02,0.00475312
-6.4824e-02,0.00472187
-6.4816e-02,0.00555625
-6.4808e-02,0.0045875
-6.4800e-02,0.00435312
-6.4792e-02,0.00450312
-6.4784e-02,0.00365312
-6.4776e-02,0.00422187
-6.4768e-02,0.00484375
-6.4760e-02,0.00445312
-6.4752e-02,0.00388437
-6.4744e-02,0.00434062
-6.4736e-02,0.0045375
-6.4728e-02,0.00421875
-6.4720e-02,0.00405937
-6.4712e-02,0.00489375
-6.4704e-02,0.00440937
-6.4696e-02,0.00543125
-6.4688e-02,0.00520937
-6.4680e-02,0.00561562
-6.4672e-02,0.00524062
-6.4664e-02,0.00505312
-6.4656e-02,0.0051
-6.4648e-02,0.00480312
-6.4640e-02,0.00487812
-6.4632e-02,0.00466875
-6.4624e-02,0.00425312
-6.4616e-02,0.00425625
-6.4608e-02,0.00539687
-6.4600e-02,0.00447812
-6.4592e-02,0.00431875
-6.4584e-02,0.0039625
-6.4576e-02,0.00333125
-6.4568e-02,0.0043125
-6.4560e-02,0.00456875
-6.4552e-02,0.00388437
-6.4544e-02,0.00494062
-6.4536e-02,0.00457187
-6.4528e-02,0.00474062
-6.4520e-02,0.00408125
-6.4512e-02,0.00510937
-6.4504e-02,0.00488125
-6.4496e-02,0.0043125
-6.4488e-02,0.0043125
-6.4480e-02,0.004375
-6.4472e-02,0.00399687
-6.4464e-02,0.0046875
-6.4456e-02,0.00371562
-6.4448e-02,0.00515312
-6.4440e-02,0.00512187
-6.4432e-02,0.0041125
-6.4424e-02,0.00515312
-6.4416e-02,0.00566875
-6.4408e-02,0.0051
-6.4400e-02,0.00509375
-6.4392e-02,0.00502812
-6.4384e-02,0.0042625
-6.4376e-02,0.00482812
-6.4368e-02,0.00429375
-6.4360e-02,0.00397187
-6.4352e-02,0.00415312
-6.4344e-02,0.00443437
-6.4336e-02,0.00465
-6.4328e-02,0.00431875
-6.4320e-02,0.00448125
-6.4312e-02,0.00385625
-6.4304e-02,0.00386562
-6.4296e-02,0.00405625
-6.4288e-02,0.00419687
-6.4280e-02,0.00454062
-6.4272e-02,0.00424375
-6.4264e-02,0.00540312
-6.4256e-02,0.00472187
-6.4248e-02,0.005275
-6.4240e-02,0.00499062
-6.4232e-02,0.004825
-6.4224e-02,0.00535
-6.4216e-02,0.00454687
-6.4208e-02,0.00408125
-6.4200e-02,0.00436875
-6.4192e-02,0.00404687
-6.4184e-02,0.00424375
-6.4176e-02,0.00479062
-6.4168e-02,0.00455937
-6.4160e-02,0.00377187
-6.4152e-02,0.00450937
-6.4144e-02,0.00470937
-6.4136e-02,0.00434375
-6.4128e-02,0.00456875
-6.4120e-02,0.00462187
-6.4112e-02,0.00423125
-6.4104e-02,0.00359687
-6.4096e-02,0.00472187
-6.4088e-02,0.00420625
-6.4080e-02,0.00401875
-6.4072e-02,0.00391562
-6.4064e-02,0.00439687
-6.4056e-02,0.00464687
-6.4048e-02,0.00456875
-6.4040e-02,0.00455
-6.4032e-02,0.00510937
-6.4024e-02,0.00495625
-6.4016e-02,0.00545312
-6.4008e-02,0.00439062
-6.4000e-02,0.00444687
-6.3992e-02,0.00560625
-6.3984e-02,0.00434062
-6.3976e-02,0.00450937
-6.3968e-02,0.00477812
-6.3960e-02,0.00451875
-6.3952e-02,0.00457812
-6.3944e-02,0.004775
-6.3936e-02,0.005075
-6.3928e-02,0.00480625
-6.3920e-02,0.00482812
-6.3912e-02,0.00495
-6.3904e-02,0.00505937
-6.3896e-02,0.005025
-6.3888e-02,0.0049375
-6.3880e-02,0.00519687
-6.3872e-02,0.00516875
-6.3864e-02,0.00471875
-6.3856e-02,0.004875
-6.3848e-02,0.00578437
-6.3840e-02,0.00517187
-6.3832e-02,0.00405
-6.3824e-02,0.00445625
-6.3816e-02,0.00487187
-6.3808e-02,0.00422812
-6.3800e-02,0.00496562
-6.3792e-02,0.00521562
-6.3784e-02,0.004625
-6.3776e-02,0.0045375
-6.3768e-02,0.00500312
-6.3760e-02,0.00486875
-6.3752e-02,0.00528437
-6.3744e-02,0.00521562
-6.3736e-02,0.00513125
-6.3728e-02,0.00465
-6.3720e-02,0.00430937
-6.3712e-02,0.00583437
-6.3704e-02,0.00557187
-6.3696e-02,0.00488437
-6.3688e-02,0.00468125
-6.3680e-02,0.00471562
-6.3672e-02,0.00454062
-6.3664e-02,0.00563125
-6.3656e-02,0.00509687
-6.3648e-02,0.0046875
-6.3640e-02,0.00461875
-6.3632e-02,0.00462812
-6.3624e-02,0.00507812
-6.3616e-02,0.00479375
-6.3608e-02,0.00548125
-6.3600e-02,0.005375
-6.3592e-02,0.00440312
-6.3584e-02,0.00505
-6.3576e-02,0.00572187
-6.3568e-02,0.00492812
-6.3560e-02,0.0049375
-6.3552e-02,0.00496562
-6.3544e-02,0.00528125
-6.3536e-02,0.00525
-6.3528e-02,0.00479687
-6.3520e-02,0.00462812
-6.3512e-02,0.00532812
-6.3504e-02,0.00474687
-6.3496e-02,0.00498437
-6.3488e-02,0.00519375
-6.3480e-02,0.00510312
-6.3472e-02,0.0049375
-6.3464e-02,0.00474687
-6.3456e-02,0.00372812
-6.3448e-02,0.00470312
-6.3440e-02,0.00548437
-6.3432e-02,0.005175
-6.3424e-02,0.00431562
-6.3416e-02,0.00471875
-6.3408e-02,0.0042375
-6.3400e-02,0.00426875
-6.3392e-02,0.0052875
-6.3384e-02,0.0051875
-6.3376e-02,0.004675
-6.3368e-02,0.00538437
-6.3360e-02,0.00484062
-6.3352e-02,0.00556875
-6.3344e-02,0.00420937
-6.3336e-02,0.00535312
-6.3328e-02,0.00545
-6.3320e-02,0.00499687
-6.3312e-02,0.00509687
-6.3304e-02,0.0055625
-6.3296e-02,0.00502187
-6.3288e-02,0.004475
-6.3280e-02,0.0050875
-6.3272e-02,0.00465937
-6.3264e-02,0.0056875
-6.3256e-02,0.004875
-6.3248e-02,0.0049875
-6.3240e-02,0.004925
-6.3232e-02,0.00541562
-6.3224e-02,0.00483437
-6.3216e-02,0.00563437
-6.3208e-02,0.00497812
-6.3200e-02,0.00469687
-6.3192e-02,0.00473437
-6.3184e-02,0.00491562
-6.3176e-02,0.00507187
-6.3168e-02,0.00531875
-6.3160e-02,0.00514375
-6.3152e-02,0.00430625
-6.3144e-02,0.00530312
-6.3136e-02,0.004525
-6.3128e-02,0.0049625
-6.3120e-02,0.00505312
-6.3112e-02,0.0046125
-6.3104e-02,0.00459062
-6.3096e-02,0.00531562
-6.3088e-02,0.00471875
-6.3080e-02,0.00502187
-6.3072e-02,0.00567187
-6.3064e-02,0.00526875
-6.3056e-02,0.00450937
-6.3048e-02,0.00444375
-6.3040e-02,0.00473437
-6.3032e-02,0.00497187
-6.3024e-02,0.00491562
-6.3016e-02,0.00485
-6.3008e-02,0.00525937
-6.3000e-02,0.00504375
-6.2992e-02,0.0044875
-6.2984e-02,0.00496875
-6.2976e-02,0.005325
-6.2968e-02,0.00499062
-6.2960e-02,0.00430312
-6.2952e-02,0.00520625
-6.2944e-02,0.00441562
-6.2936e-02,0.0042125
-6.2928e-02,0.00423125
-6.2920e-02,0.00441875
-6.2912e-02,0.00479375
-6.2904e-02,0.0057375
-6.2896e-02,0.00538437
-6.2888e-02,0.0043125
-6.2880e-02,0.00479687
-6.2872e-02,0.00495625
-6.2864e-02,0.00508437
-6.2856e-02,0.00505
-6.2848e-02,0.00537187
-6.2840e-02,0.0045
-6.2832e-02,0.00567187
-6.2824e-02,0.00499375
-6.2816e-02,0.00442812
-6.2808e-02,0.00499375
-6.2800e-02,0.00497812
-6.2792e-02,0.00503437
-6.2784e-02,0.00582187
-6.2776e-02,0.00521562
-6.2768e-02,0.00489375
-6.2760e-02,0.00553437
-6.2752e-02,0.00488437
-6.2744e-02,0.0047125
-6.2736e-02,0.00484375
-6.2728e-02,0.0045
-6.2720e-02,0.0042125
-6.2712e-02,0.00374375
-6.2704e-02,0.00473125
-6.2696e-02,0.00440937
-6.2688e-02,0.00454375
-6.2680e-02,0.0044875
-6.2672e-02,0.0050375
-6.2664e-02,0.004875
-6.2656e-02,0.00484062
-6.2648e-02,0.00537187
-6.2640e-02,0.00464375
-6.2632e-02,0.00438125
-6.2624e-02,0.00475625
-6.2616e-02,0.00464062
-6.2608e-02,0.0050375
-6.2600e-02,0.004975
-6.2592e-02,0.00398125
-6.2584e-02,0.00470312
-6.2576e-02,0.00557187
-6.2568e-02,0.00507187
-6.2560e-02,0.00452187
-6.2552e-02,0.00507812
-6.2544e-02,0.00575937
-6.2536e-02,0.00509687
-6.2528e-02,0.00531562
-6.2520e-02,0.0048875
-6.2512e-02,0.00501562
-6.2504e-02,0.00544687
-6.2496e-02,0.0046125
-6.2488e-02,0.00479687
-6.2480e-02,0.00521562
-6.2472e-02,0.0058125
-6.2464e-02,0.0050125
-6.2456e-02,0.0046
-6.2448e-02,0.00445625
-6.2440e-02,0.00435312
-6.2432e-02,0.00460937
-6.2424e-02,0.00426875
