Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.0126
Label,
TIME,CH2
-7.9680e-03,0.00343153
-7.9648e-03,0.00483919
-7.9616e-03,0.00345319
-7.9584e-03,0.00363825
-7.9552e-03,0.00312244
-7.9520e-03,0.00409106
-7.9488e-03,0.00328584
-7.9456e-03,0.00430566
-7.9424e-03,0.00467184
-7.9392e-03,0.00379969
-7.9360e-03,0.00457931
-7.9328e-03,0.00478209
-7.9296e-03,0.00497109
-7.9264e-03,0.00371306
-7.9232e-03,0.00508725
-7.9200e-03,0.00450253
-7.9168e-03,0.00465412
-7.9136e-03,0.00391584
-7.9104e-03,0.00490022
-7.9072e-03,0.00416587
-7.9040e-03,0.00399262
-7.9008e-03,0.00423478
-7.8976e-03,0.00388828
-7.8944e-03,0.00450844
-7.8912e-03,0.00267356
-7.8880e-03,0.00435487
-7.8848e-03,0.00302794
-7.8816e-03,0.00336459
-7.8784e-03,0.00339412
-7.8752e-03,0.00464034
-7.8720e-03,0.00334687
-7.8688e-03,0.00380362
-7.8656e-03,0.00417966
-7.8624e-03,0.00374259
-7.8592e-03,0.00401625
-7.8560e-03,0.00381347
-7.8528e-03,0.00494747
-7.8496e-03,0.00394341
-7.8464e-03,0.00493566
-7.8432e-03,0.00362447
-7.8400e-03,0.00440409
-7.8368e-03,0.00351225
-7.8336e-03,0.003843
-7.8304e-03,0.00330947
-7.8272e-03,0.00506559
-7.8240e-03,0.00483919
-7.8208e-03,0.00439031
-7.8176e-03,0.00392962
-7.8144e-03,0.00406153
-7.8112e-03,0.00404184
-7.8080e-03,0.00451631
-7.8048e-03,0.00405169
-7.8016e-03,0.00279366
-7.7984e-03,0.00310472
-7.7952e-03,0.00417375
-7.7920e-03,0.00347287
-7.7888e-03,0.00436866
-7.7856e-03,0.00460687
-7.7824e-03,0.00396309
-7.7792e-03,0.00432534
-7.7760e-03,0.00437456
-7.7728e-03,0.00441197
-7.7696e-03,0.00305353
-7.7664e-03,0.00495141
-7.7632e-03,0.00402216
-7.7600e-03,0.00400641
-7.7568e-03,0.00369534
-7.7536e-03,0.00465412
-7.7504e-03,0.00459703
-7.7472e-03,0.00445725
-7.7440e-03,0.00489825
-7.7408e-03,0.00437456
-7.7376e-03,0.00553219
-7.7344e-03,0.00444937
-7.7312e-03,0.00588656
-7.7280e-03,0.00453797
-7.7248e-03,0.00392766
-7.7216e-03,0.00330553
-7.7184e-03,0.00419344
-7.7152e-03,0.00487659
-7.7120e-03,0.00395719
-7.7088e-03,0.00402412
-7.7056e-03,0.00465019
-7.7024e-03,0.00569953
-7.6992e-03,0.00417769
-7.6960e-03,0.00527822
-7.6928e-03,0.00344334
-7.6896e-03,0.00502031
-7.6864e-03,0.00385678
-7.6832e-03,0.00428991
-7.6800e-03,0.00362841
-7.6768e-03,0.00435881
-7.6736e-03,0.00403791
-7.6704e-03,0.00383709
-7.6672e-03,0.00441
-7.6640e-03,0.00456356
-7.6608e-03,0.00513647
-7.6576e-03,0.00439819
-7.6544e-03,0.00427612
-7.6512e-03,0.00373078
-7.6480e-03,0.00522309
-7.6448e-03,0.00426628
-7.6416e-03,0.00454978
-7.6384e-03,0.00350241
-7.6352e-03,0.00345516
-7.6320e-03,0.00402609
-7.6288e-03,0.00325041
-7.6256e-03,0.00282122
-7.6224e-03,0.00337837
-7.6192e-03,0.00477422
-7.6160e-03,0.00348075
-7.6128e-03,0.00510497
-7.6096e-03,0.00358509
-7.6064e-03,0.00387844
-7.6032e-03,0.00326419
-7.6000e-03,0.00452025
-7.5968e-03,0.00437259
-7.5936e-03,0.00379575
-7.5904e-03,0.00416587
-7.5872e-03,0.00352406
-7.5840e-03,0.00408909
-7.5808e-03,0.00426825
-7.5776e-03,0.00512466
-7.5744e-03,0.00378787
-7.5712e-03,0.00523491
-7.5680e-03,0.00337247
-7.5648e-03,0.00484706
-7.5616e-03,0.00361069
-7.5584e-03,0.00462459
-7.5552e-03,0.00429975
-7.5520e-03,0.00506559
-7.5488e-03,0.00418162
-7.5456e-03,0.00560503
-7.5424e-03,0.00441591
-7.5392e-03,0.00553022
-7.5360e-03,0.00495928
-7.5328e-03,0.00560109
-7.5296e-03,0.00560897
-7.5264e-03,0.00531169
-7.5232e-03,0.004662
-7.5200e-03,0.00510497
-7.5168e-03,0.00577041
-7.5136e-03,0.00429975
-7.5104e-03,0.00442575
-7.5072e-03,0.00385875
-7.5040e-03,0.00496519
-7.5008e-03,0.00432731
-7.4976e-03,0.00488841
-7.4944e-03,0.00341381
-7.4912e-03,0.00466594
-7.4880e-03,0.00392962
-7.4848e-03,0.00382725
-7.4816e-03,0.00431353
-7.4784e-03,0.00483722
-7.4752e-03,0.00438637
-7.4720e-03,0.00352209
-7.4688e-03,0.00380559
-7.4656e-03,0.00403987
-7.4624e-03,0.00476437
-7.4592e-03,0.00369731
-7.4560e-03,0.00526444
-7.4528e-03,0.00385087
-7.4496e-03,0.00494353
-7.4464e-03,0.00442378
-7.4432e-03,0.00455962
-7.4400e-03,0.00328191
-7.4368e-03,0.00411862
-7.4336e-03,0.00385087
-7.4304e-03,0.00368747
-7.4272e-03,0.00445331
-7.4240e-03,0.00459703
-7.4208e-03,0.00517387
-7.4176e-03,0.00352406
-7.4144e-03,0.00504394
-7.4112e-03,0.00354966
-7.4080e-03,0.004662
-7.4048e-03,0.00382331
-7.4016e-03,0.00394341
-7.3984e-03,0.00268341
-7.3952e-03,0.00428203
-7.3920e-03,0.00411469
-7.3888e-03,0.00378787
-7.3856e-03,0.00438047
-7.3824e-03,0.00436472
-7.3792e-03,0.00394341
-7.3760e-03,0.0044415
-7.3728e-03,0.00466397
-7.3696e-03,0.00357328
-7.3664e-03,0.00467972
-7.3632e-03,0.00444937
-7.3600e-03,0.00507937
-7.3568e-03,0.00368156
-7.3536e-03,0.00468562
-7.3504e-03,0.00400837
-7.3472e-03,0.00363431
-7.3440e-03,0.00378984
-7.3408e-03,0.00414619
-7.3376e-03,0.00454978
-7.3344e-03,0.00387253
-7.3312e-03,0.00444347
-7.3280e-03,0.00432731
-7.3248e-03,0.00550856
-7.3216e-03,0.00410681
-7.3184e-03,0.00482344
-7.3152e-03,0.00436669
-7.3120e-03,0.00487659
-7.3088e-03,0.00422887
-7.3056e-03,0.00409894
-7.3024e-03,0.00491006
-7.2992e-03,0.00410681
-7.2960e-03,0.00519947
-7.2928e-03,0.00377409
-7.2896e-03,0.00418753
-7.2864e-03,0.00357131
-7.2832e-03,0.00412847
-7.2800e-03,0.00308109
-7.2768e-03,0.00433519
-7.2736e-03,0.00295903
-7.2704e-03,0.00284287
-7.2672e-03,0.00286059
-7.2640e-03,0.00407925
-7.2608e-03,0.00338428
-7.2576e-03,0.00440409
-7.2544e-03,0.00512072
-7.2512e-03,0.00380559
-7.2480e-03,0.00461475
-7.2448e-03,0.00352012
-7.2416e-03,0.00404578
-7.2384e-03,0.00318937
-7.2352e-03,0.00422297
-7.2320e-03,0.00332719
-7.2288e-03,0.00424069
-7.2256e-03,0.00364809
-7.2224e-03,0.00539634
-7.2192e-03,0.00364612
-7.2160e-03,0.00372487
-7.2128e-03,0.00325631
-7.2096e-03,0.00458325
-7.2064e-03,0.00403987
-7.2032e-03,0.00502425
-7.2000e-03,0.00396703
-7.1968e-03,0.00394537
-7.1936e-03,0.0045675
-7.1904e-03,0.00345909
-7.1872e-03,0.00478603
-7.1840e-03,0.00374062
-7.1808e-03,0.00535106
-7.1776e-03,0.00448284
-7.1744e-03,0.00424069
-7.1712e-03,0.00381741
-7.1680e-03,0.00464034
-7.1648e-03,0.00490612
-7.1616e-03,0.00368747
-7.1584e-03,0.00423281
-7.1552e-03,0.00343941
-7.1520e-03,0.00449859
-7.1488e-03,0.00239203
-7.1456e-03,0.00397491
-7.1424e-03,0.00335869
-7.1392e-03,0.00474075
-7.1360e-03,0.00412847
-7.1328e-03,0.00474862
-7.1296e-03,0.004347
-7.1264e-03,0.00470728
-7.1232e-03,0.00506559
-7.1200e-03,0.00404184
-7.1168e-03,0.00496912
-7.1136e-03,0.00451631
-7.1104e-03,0.00437062
-7.1072e-03,0.00362841
-7.1040e-03,0.00427219
-7.1008e-03,0.00354966
-7.0976e-03,0.00464231
-7.0944e-03,0.00475453
-7.0912e-03,0.00494156
-7.0880e-03,0.00376228
-7.0848e-03,0.00461672
-7.0816e-03,0.00344137
-7.0784e-03,0.00473878
-7.0752e-03,0.00431156
-7.0720e-03,0.00489628
-7.0688e-03,0.00394144
-7.0656e-03,0.00517387
-7.0624e-03,0.00418359
-7.0592e-03,0.00363037
-7.0560e-03,0.00394341
-7.0528e-03,0.00392766
-7.0496e-03,0.00455962
-7.0464e-03,0.00340791
-7.0432e-03,0.00556369
-7.0400e-03,0.00429975
-7.0368e-03,0.00370125
-7.0336e-03,0.00418556
-7.0304e-03,0.00503409
-7.0272e-03,0.00471122
-7.0240e-03,0.00336459
-7.0208e-03,0.00345516
-7.0176e-03,0.0038745
-7.0144e-03,0.00455766
-7.0112e-03,0.00444544
-7.0080e-03,0.006048
-7.0048e-03,0.00478603
-7.0016e-03,0.00412059
-6.9984e-03,0.00285469
-6.9952e-03,0.00386072
-6.9920e-03,0.00469153
-6.9888e-03,0.00359887
-6.9856e-03,0.00415997
-6.9824e-03,0.00335081
-6.9792e-03,0.00380559
-6.9760e-03,0.00383709
-6.9728e-03,0.00426431
-6.9696e-03,0.003276
-6.9664e-03,0.004473
-6.9632e-03,0.00408319
-6.9600e-03,0.00437653
-6.9568e-03,0.00358312
-6.9536e-03,0.00414619
-6.9504e-03,0.00326025
-6.9472e-03,0.00393553
-6.9440e-03,0.00334491
-6.9408e-03,0.00362841
-6.9376e-03,0.00361069
-6.9344e-03,0.00482737
