Model,TBS1052C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,20000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH2
-8.4096e-03,0.00463281
-8.4064e-03,0.00575781
-8.4032e-03,0.00542187
-8.4000e-03,0.00572656
-8.3968e-03,0.00415625
-8.3936e-03,0.0060625
-8.3904e-03,0.00584375
-8.3872e-03,0.00552344
-8.3840e-03,0.00539844
-8.3808e-03,0.00528906
-8.3776e-03,0.00497656
-8.3744e-03,0.00550781
-8.3712e-03,0.00571875
-8.3680e-03,0.00479687
-8.3648e-03,0.00567969
-8.3616e-03,0.00440625
-8.3584e-03,0.0051875
-8.3552e-03,0.00447656
-8.3520e-03,0.00527344
-8.3488e-03,0.00469531
-8.3456e-03,0.00489062
-8.3424e-03,0.005
-8.3392e-03,0.00538281
-8.3360e-03,0.00582031
-8.3328e-03,0.00454687
-8.3296e-03,0.00560937
-8.3264e-03,0.00492187
-8.3232e-03,0.00584375
-8.3200e-03,0.00534375
-8.3168e-03,0.00570312
-8.3136e-03,0.00477344
-8.3104e-03,0.00559375
-8.3072e-03,0.00553125
-8.3040e-03,0.00575781
-8.3008e-03,0.00603125
-8.2976e-03,0.00499219
-8.2944e-03,0.00515625
-8.2912e-03,0.00414844
-8.2880e-03,0.00539844
-8.2848e-03,0.00482812
-8.2816e-03,0.00611719
-8.2784e-03,0.00515625
-8.2752e-03,0.00614844
-8.2720e-03,0.00519531
-8.2688e-03,0.00564844
-8.2656e-03,0.00442187
-8.2624e-03,0.00545312
-8.2592e-03,0.00407812
-8.2560e-03,0.00515625
-8.2528e-03,0.00461719
-8.2496e-03,0.00524219
-8.2464e-03,0.00503125
-8.2432e-03,0.00490625
-8.2400e-03,0.00455469
-8.2368e-03,0.00525781
-8.2336e-03,0.00584375
-8.2304e-03,0.0041875
-8.2272e-03,0.00552344
-8.2240e-03,0.00446094
-8.2208e-03,0.00529687
-8.2176e-03,0.00478125
-8.2144e-03,0.00580469
-8.2112e-03,0.00571875
-8.2080e-03,0.004625
-8.2048e-03,0.00472656
-8.2016e-03,0.00467969
-8.1984e-03,0.0058125
-8.1952e-03,0.00546875
-8.1920e-03,0.00560937
-8.1888e-03,0.00463281
-8.1856e-03,0.00578906
-8.1824e-03,0.005375
-8.1792e-03,0.00573437
-8.1760e-03,0.00542187
-8.1728e-03,0.00589844
-8.1696e-03,0.00488281
-8.1664e-03,0.00550781
-8.1632e-03,0.00542187
-8.1600e-03,0.00461719
-8.1568e-03,0.00511719
-8.1536e-03,0.00503125
-8.1504e-03,0.00507812
-8.1472e-03,0.005125
-8.1440e-03,0.004875
-8.1408e-03,0.00525781
-8.1376e-03,0.00590625
-8.1344e-03,0.00460156
-8.1312e-03,0.00548437
-8.1280e-03,0.00416406
-8.1248e-03,0.00532812
-8.1216e-03,0.00421875
-8.1184e-03,0.00477344
-8.1152e-03,0.00397656
-8.1120e-03,0.00504687
-8.1088e-03,0.00446875
-8.1056e-03,0.00552344
-8.1024e-03,0.00477344
-8.0992e-03,0.00499219
-8.0960e-03,0.00545312
-8.0928e-03,0.005
-8.0896e-03,0.00489844
-8.0864e-03,0.00522656
-8.0832e-03,0.00549219
-8.0800e-03,0.00410156
-8.0768e-03,0.00491406
-8.0736e-03,0.00402344
-8.0704e-03,0.00514062
-8.0672e-03,0.00495312
-8.0640e-03,0.004625
-8.0608e-03,0.00454687
-8.0576e-03,0.00565625
-8.0544e-03,0.00532812
-8.0512e-03,0.0061875
-8.0480e-03,0.00628906
-8.0448e-03,0.00492187
-8.0416e-03,0.00557812
-8.0384e-03,0.00525781
-8.0352e-03,0.00560156
-8.0320e-03,0.00466406
-8.0288e-03,0.00523437
-8.0256e-03,0.00435937
-8.0224e-03,0.0058125
-8.0192e-03,0.00407031
-8.0160e-03,0.00542969
-8.0128e-03,0.00532812
-8.0096e-03,0.00588281
-8.0064e-03,0.00557812
-8.0032e-03,0.00521094
-8.0000e-03,0.00530469
-7.9968e-03,0.0044375
-7.9936e-03,0.00524219
-7.9904e-03,0.00539062
-7.9872e-03,0.00503125
-7.9840e-03,0.00450781
-7.9808e-03,0.00525
-7.9776e-03,0.00429687
-7.9744e-03,0.00482031
-7.9712e-03,0.00507812
-7.9680e-03,0.00545312
-7.9648e-03,0.00470312
-7.9616e-03,0.00489062
-7.9584e-03,0.00601562
-7.9552e-03,0.00492187
-7.9520e-03,0.00557031
-7.9488e-03,0.00420312
-7.9456e-03,0.00494531
-7.9424e-03,0.00421875
-7.9392e-03,0.00675781
-7.9360e-03,0.00636719
-7.9328e-03,0.00575781
-7.9296e-03,0.00484375
-7.9264e-03,0.005375
-7.9232e-03,0.00532812
-7.9200e-03,0.00505469
-7.9168e-03,0.00563281
-7.9136e-03,0.00490625
-7.9104e-03,0.0054375
-7.9072e-03,0.00470312
-7.9040e-03,0.00497656
-7.9008e-03,0.00490625
-7.8976e-03,0.00571094
-7.8944e-03,0.00458594
-7.8912e-03,0.00538281
-7.8880e-03,0.00453125
-7.8848e-03,0.00497656
-7.8816e-03,0.00436719
-7.8784e-03,0.00538281
-7.8752e-03,0.00400781
-7.8720e-03,0.00405469
-7.8688e-03,0.0040625
-7.8656e-03,0.00577344
-7.8624e-03,0.00578125
-7.8592e-03,0.00475
-7.8560e-03,0.00535156
-7.8528e-03,0.00473437
-7.8496e-03,0.00514844
-7.8464e-03,0.00410156
-7.8432e-03,0.00554687
-7.8400e-03,0.00378906
-7.8368e-03,0.00514844
-7.8336e-03,0.00539844
-7.8304e-03,0.00495312
-7.8272e-03,0.00496875
-7.8240e-03,0.00446875
-7.8208e-03,0.00483594
-7.8176e-03,0.00460937
-7.8144e-03,0.00536719
-7.8112e-03,0.00503125
-7.8080e-03,0.00599219
-7.8048e-03,0.00496875
-7.8016e-03,0.00592187
-7.7984e-03,0.00435156
-7.7952e-03,0.00528125
-7.7920e-03,0.00434375
-7.7888e-03,0.0049375
-7.7856e-03,0.0051875
-7.7824e-03,0.00535937
-7.7792e-03,0.00585156
-7.7760e-03,0.00524219
-7.7728e-03,0.00453125
-7.7696e-03,0.00522656
-7.7664e-03,0.006
-7.7632e-03,0.00507812
-7.7600e-03,0.00635156
-7.7568e-03,0.0046875
-7.7536e-03,0.00599219
-7.7504e-03,0.00476562
-7.7472e-03,0.00622656
-7.7440e-03,0.00453125
-7.7408e-03,0.00494531
-7.7376e-03,0.004875
-7.7344e-03,0.00521875
-7.7312e-03,0.00528125
-7.7280e-03,0.00613281
-7.7248e-03,0.00592187
-7.7216e-03,0.0045
-7.7184e-03,0.00533594
-7.7152e-03,0.00490625
-7.7120e-03,0.00600781
-7.7088e-03,0.00604687
-7.7056e-03,0.00563281
-7.7024e-03,0.00413281
-7.6992e-03,0.00616406
-7.6960e-03,0.00513281
-7.6928e-03,0.00627344
-7.6896e-03,0.00575781
-7.6864e-03,0.00560156
-7.6832e-03,0.00603125
-7.6800e-03,0.00528906
-7.6768e-03,0.00589844
-7.6736e-03,0.00507812
-7.6704e-03,0.00586719
-7.6672e-03,0.00447656
-7.6640e-03,0.0054375
-7.6608e-03,0.00467187
-7.6576e-03,0.00540625
-7.6544e-03,0.00536719
-7.6512e-03,0.00489062
-7.6480e-03,0.00515625
-7.6448e-03,0.00509375
-7.6416e-03,0.00520312
-7.6384e-03,0.00625781
-7.6352e-03,0.00639844
-7.6320e-03,0.00484375
-7.6288e-03,0.00529687
-7.6256e-03,0.00520312
-7.6224e-03,0.00528125
-7.6192e-03,0.00520312
-7.6160e-03,0.00541406
-7.6128e-03,0.00450781
-7.6096e-03,0.00567187
-7.6064e-03,0.00490625
-7.6032e-03,0.00597656
-7.6000e-03,0.00458594
-7.5968e-03,0.00599219
-7.5936e-03,0.00507031
-7.5904e-03,0.00525781
-7.5872e-03,0.00524219
-7.5840e-03,0.00548437
-7.5808e-03,0.00646875
-7.5776e-03,0.00424219
-7.5744e-03,0.00570312
-7.5712e-03,0.00541406
-7.5680e-03,0.00596875
-7.5648e-03,0.00471875
-7.5616e-03,0.00510937
-7.5584e-03,0.00538281
-7.5552e-03,0.00461719
-7.5520e-03,0.00564844
-7.5488e-03,0.00494531
-7.5456e-03,0.00529687
-7.5424e-03,0.00392187
-7.5392e-03,0.00497656
-7.5360e-03,0.00503906
-7.5328e-03,0.00529687
-7.5296e-03,0.00527344
-7.5264e-03,0.00515625
-7.5232e-03,0.00458594
-7.5200e-03,0.00549219
-7.5168e-03,0.00603125
-7.5136e-03,0.0051875
-7.5104e-03,0.0055
-7.5072e-03,0.00500781
-7.5040e-03,0.00544531
-7.5008e-03,0.00438281
-7.4976e-03,0.005375
-7.4944e-03,0.00446875
-7.4912e-03,0.00532812
-7.4880e-03,0.00464062
-7.4848e-03,0.00577344
-7.4816e-03,0.00427344
-7.4784e-03,0.00585156
-7.4752e-03,0.00446875
-7.4720e-03,0.00583594
-7.4688e-03,0.00442969
-7.4656e-03,0.00477344
-7.4624e-03,0.00410156
-7.4592e-03,0.0054375
-7.4560e-03,0.00435156
-7.4528e-03,0.00429687
-7.4496e-03,0.00503125
-7.4464e-03,0.00507812
-7.4432e-03,0.00420312
-7.4400e-03,0.00402344
-7.4368e-03,0.00554687
-7.4336e-03,0.0044375
-7.4304e-03,0.00591406
-7.4272e-03,0.00503906
-7.4240e-03,0.00564844
-7.4208e-03,0.00478125
-7.4176e-03,0.00541406
-7.4144e-03,0.00413281
-7.4112e-03,0.00525
-7.4080e-03,0.00503125
-7.4048e-03,0.00436719
-7.4016e-03,0.00558594
-7.3984e-03,0.00550781
-7.3952e-03,0.00696875
-7.3920e-03,0.00629687
-7.3888e-03,0.00839844
-7.3856e-03,0.0063125
-7.3824e-03,0.00561719
-7.3792e-03,0.00489062
-7.3760e-03,0.00501562
